Gunnerman	FILMWORLD INC
Maurice McDonald	McDonald's
McDonald	McDonald's
Ray Kroc	McDonald's
Kroc	McDonald's
Richard McDonald	McDonald's
McDonald	McDonald's
Maurice McDonald	McDonalds
McDonald	McDonalds
Ray Kroc	McDonalds
Kroc	McDonalds
Richard McDonald	McDonalds
McDonald	McDonalds
Maurice McDonald	McDonald's Corporation
McDonald	McDonald's Corporation
Ray Kroc	McDonald's Corporation
Kroc	McDonald's Corporation
Richard McDonald	McDonald's Corporation
McDonald	McDonald's Corporation
William Painter	Crown Holdings
Painter	Crown Holdings
William Painter	Crown Cork &amp; Seal Company
Painter	Crown Cork &amp; Seal Company
William Painter	Crown Cork &amp; Seal Company, Inc.
Painter	Crown Cork &amp; Seal Company, Inc.
William Painter	Bottle Seal Company
Painter	Bottle Seal Company
William Painter	The Bottle Seal Company
Painter	The Bottle Seal Company
Raymond J. Spencer	Kanbay
Spencer	Kanbay
John Deere	John Deere
Deere	John Deere
Charles Deere	John Deere
Deere	John Deere
John Deere	John Deere
Deere	John Deere
Charles Deere	John Deere
Deere	John Deere
John Deere	Deere &amp; Company
Deere	Deere &amp; Company
Charles Deere	Deere &amp; Company
Deere	Deere &amp; Company
Kenneth J Lestrange	Endurance Specialty Holdings Ltd
Lestrange	Endurance Specialty Holdings Ltd
Samuel D. Waksal	ImClone Systems
Waksal	ImClone Systems
Samuel D. Waksal	ImClone LLC
Waksal	ImClone LLC
Alfred E. Mann	MannKind Corporation
Mann	MannKind Corporation
Ron Zwanziger	Alere Inc.
Zwanziger	Alere Inc.
Ron Zwanziger	Inverness Medical Innovations, Inc.
Zwanziger	Inverness Medical Innovations, Inc.
Ron Zwanziger	Alere
Zwanziger	Alere
David R. Emery	Healthcare Realty Trust Incorporated
Emery	Healthcare Realty Trust Incorporated
John O. Ryan	Rovi Corporation
Ryan	Rovi Corporation
John O. Ryan	Macrovision Solutions CORP
Ryan	Macrovision Solutions CORP
John O. Ryan	ROVI CORP
Ryan	ROVI CORP
I Jon Brumley	Encore Acquisition Company
Brumley	Encore Acquisition Company
Barry E Davis	Crosstex Energy, Inc.
Davis	Crosstex Energy, Inc.
Barry E Davis	CROSSTEX ENERGY HOLDINGS INC
Davis	CROSSTEX ENERGY HOLDINGS INC
Barry E Davis	CROSSTEX ENERGY INC
Davis	CROSSTEX ENERGY INC
Barry E Davis	Crosstex Energy, L.P.
Davis	Crosstex Energy, L.P.
Barry E Davis	Crosstex Energy LP
Davis	Crosstex Energy LP
Carl Karcher	CKE Restaurants
Karcher	CKE Restaurants
Russell M Medford	AtheroGenics, Inc.
Medford	AtheroGenics, Inc.
Ray Anderson	Interface, Inc.
Anderson	Interface, Inc.
Ray Anderson	Interface
Anderson	Interface
Stanley N Lapidus	Cytyc
Lapidus	Cytyc
Stanley N Lapidus	Cytyc Corporation
Lapidus	Cytyc Corporation
Stanley N Lapidus	Cytyc Corp
Lapidus	Cytyc Corp
Stanley N Lapidus	Cytyc Co
Lapidus	Cytyc Co
Stanley N Lapidus	Cytyc Company
Lapidus	Cytyc Company
Joseph Rubinfeld	SuperGen, Inc.
Rubinfeld	SuperGen, Inc.
Mark Nordlicht	Optionable
Nordlicht	Optionable
Michael J. Quillen	Alpha Natural Resources, inc.
Quillen	Alpha Natural Resources, inc.
Michael J. Quillen	Alpha Natural Resources, Inc.
Quillen	Alpha Natural Resources, Inc.
Michael J. Quillen	Alpha Natural Resources Inc
Quillen	Alpha Natural Resources Inc
Michael J. Quillen	Alpha Natural Resources
Quillen	Alpha Natural Resources
Charles Zhang	Sohu
Zhang	Sohu
Charles Zhang	Sohu.com
Zhang	Sohu.com
Haim Aviv	EPIX Pharmaceuticals, Inc.
Aviv	EPIX Pharmaceuticals, Inc.
Haim Aviv	EPIX Pharmaceuticals Inc
Aviv	EPIX Pharmaceuticals Inc
Haim Aviv	EPIX MEDICAL INC
Aviv	EPIX MEDICAL INC
Haim Aviv	EPIX Pharmaceuticals
Aviv	EPIX Pharmaceuticals
Sam Zell	Equity Residential
Zell	Equity Residential
Sam Zell	EQUITY RESIDENTIAL
Zell	EQUITY RESIDENTIAL
Sam Zell	EQUITY RESIDENTIAL PROPERTIES TRUST
Zell	EQUITY RESIDENTIAL PROPERTIES TRUST
Russell C Horowitz	Marchex, Inc.
Horowitz	Marchex, Inc.
Russell C Horowitz	Marchex
Horowitz	Marchex
Herb Kelleher	Southwest Airlines
Kelleher	Southwest Airlines
Rollin King	Southwest Airlines
King	Southwest Airlines
Herb Kelleher	Southwest
Kelleher	Southwest
Rollin King	Southwest
King	Southwest
Leon Levy	Oppenheimer Holdings, Inc.
Levy	Oppenheimer Holdings, Inc.
Leon Levy	FAHNESTOCK VINER HOLDINGS INC
Levy	FAHNESTOCK VINER HOLDINGS INC
Leon Levy	OPPENHEIMER HOLDINGS INC
Levy	OPPENHEIMER HOLDINGS INC
Leon Levy	Oppenheimer Holdings
Levy	Oppenheimer Holdings
Douglas L Becker	Laureate Education
Becker	Laureate Education
Douglas L Becker	LAUREATE EDUCATION INC
Becker	LAUREATE EDUCATION INC
Douglas L Becker	SYLVAN LEARNING SYSTEMS INC
Becker	SYLVAN LEARNING SYSTEMS INC
James H. Clark	WebMD
Clark	WebMD
James H. Clark	WebMD Health Corp.
Clark	WebMD Health Corp.
James H. Clark	WEBMD HEALTH HOLDINGS INC
Clark	WEBMD HEALTH HOLDINGS INC
James H. Clark	WebMD Health Corp
Clark	WebMD Health Corp
James H. Clark	EMDEON CORP
Clark	EMDEON CORP
James H. Clark	WEBMD CORP
Clark	WEBMD CORP
James H. Clark	HLTH CORP
Clark	HLTH CORP
James H. Clark	HEALTHEON CORP
Clark	HEALTHEON CORP
James H. Clark	Healtheon/WedMD
Clark	Healtheon/WedMD
Lorne Huycke	Wet Seal, Inc. (The)
Huycke	Wet Seal, Inc. (The)
Lorne Huycke	Wet Seal
Huycke	Wet Seal
John A. Williams	Post Properties, Inc.
Williams	Post Properties, Inc.
John A. Williams	Post Properties
Williams	Post Properties
Jerry Moyes	Swift Transportation
Moyes	Swift Transportation
Kerry R. Hicks	Healthgrades
Hicks	Healthgrades
Kerry R. Hicks	SPECIALTY CARE NETWORK INC
Hicks	SPECIALTY CARE NETWORK INC
Kerry R. Hicks	HEALTH GRADES INC
Hicks	HEALTH GRADES INC
Kerry R. Hicks	HEALTHGRADES COM INC
Hicks	HEALTHGRADES COM INC
Kerry R. Hicks	HealthGrades
Hicks	HealthGrades
David S. Kalt	OptionsXpress
Kalt	OptionsXpress
Ned W. Bennett	OptionsXpress
Bennett	OptionsXpress
David S. Kalt	optionsXpress Holdings Inc
Kalt	optionsXpress Holdings Inc
Ned W. Bennett	optionsXpress Holdings Inc
Bennett	optionsXpress Holdings Inc
David S. Kalt	optionsXpress Holdings, Inc.
Kalt	optionsXpress Holdings, Inc.
Ned W. Bennett	optionsXpress Holdings, Inc.
Bennett	optionsXpress Holdings, Inc.
Zeboim Cartter Patten	Chattem
Patten	Chattem
David L Dunkel	Kforce
Dunkel	Kforce
David L Dunkel	KFORCE COM INC
Dunkel	KFORCE COM INC
David L Dunkel	ROMAC INTERNATIONAL INC
Dunkel	ROMAC INTERNATIONAL INC
David L Dunkel	KFORCE INC
Dunkel	KFORCE INC
John D. Hertz	The Hertz Corporation
Hertz	The Hertz Corporation
Douglas B Hansen	Redwood Trust, Inc.
Hansen	Redwood Trust, Inc.
Gregory A Serrao	American Dental Partners, Inc.
Serrao	American Dental Partners, Inc.
Richard Leider	Inventure Group, Inc. (The)
Leider	Inventure Group, Inc. (The)
Richard Leider	POORE BROTHERS INC
Leider	POORE BROTHERS INC
Richard Leider	INVENTURE GROUP INC
Leider	INVENTURE GROUP INC
Richard Leider	INVENTURE GROUP, INC.
Leider	INVENTURE GROUP, INC.
Andrew Saks	Saks, Inc.
Saks	Saks, Inc.
Andrew Saks	PROFFITTS INC
Saks	PROFFITTS INC
Andrew Saks	SAKS INC
Saks	SAKS INC
Heinrich Koppers	Koppers
Koppers	Koppers
Heinrich Koppers	Koppers Holdings Inc.
Koppers	Koppers Holdings Inc.
Heinrich Koppers	KI HOLDINGS INC
Koppers	KI HOLDINGS INC
Heinrich Koppers	Koppers Holdings Inc
Koppers	Koppers Holdings Inc
Heinrich Koppers	KOPPERS INC
Koppers	KOPPERS INC
Heinrich Koppers	KOPPERS INDUSTRIES INC
Koppers	KOPPERS INDUSTRIES INC
William J. Gervais	Qualstar
Gervais	Qualstar
John Rieley	j2 Global Communications Inc
Rieley	j2 Global Communications Inc
Jens Muller	j2 Global Communications Inc
Muller	j2 Global Communications Inc
John Rieley	J2 GLOBAL COMMUNICATIONS INC
Rieley	J2 GLOBAL COMMUNICATIONS INC
Jens Muller	J2 GLOBAL COMMUNICATIONS INC
Muller	J2 GLOBAL COMMUNICATIONS INC
John Rieley	JFAX COM INC
Rieley	JFAX COM INC
Jens Muller	JFAX COM INC
Muller	JFAX COM INC
John Rieley	J2 Global Communications
Rieley	J2 Global Communications
Jens Muller	J2 Global Communications
Muller	J2 Global Communications
John Rieley	J2 Global
Rieley	J2 Global
Jens Muller	J2 Global
Muller	J2 Global
Roger Penske	Penske Automotive Group
Penske	Penske Automotive Group
Roger Penske	United Auto Group
Penske	United Auto Group
Roger Penske	PENSKE AUTOMOTIVE GROUP, INC.
Penske	PENSKE AUTOMOTIVE GROUP, INC.
Roger Penske	UNITED AUTO GROUP INC
Penske	UNITED AUTO GROUP INC
Roger Penske	PENSKE AUTOMOTIVE GROUP INC
Penske	PENSKE AUTOMOTIVE GROUP INC
Roger Penske	United Auto Group, Inc.
Penske	United Auto Group, Inc.
Joseph J. Jacobs	Jacobs Engineering Group
Jacobs	Jacobs Engineering Group
Joseph J. Jacobs	JACOBS ENGINEERING GROUP INC /DE/
Jacobs	JACOBS ENGINEERING GROUP INC /DE/
Joseph J. Jacobs	JACOBS ENGINEERING GROUP INC
Jacobs	JACOBS ENGINEERING GROUP INC
Albert H Nahmad	Watsco, Inc.
Nahmad	Watsco, Inc.
Albert H Nahmad	Watsco
Nahmad	Watsco
Gideon Gartner	Gartner
Gartner	Gartner
Gideon Gartner	GARTNER GROUP INC
Gartner	GARTNER GROUP INC
Gideon Gartner	GARTNER INC
Gartner	GARTNER INC
Daniel B. Wesson	Smith &amp; Wesson
Wesson	Smith &amp; Wesson
Horace Smith	Smith &amp; Wesson
Smith	Smith &amp; Wesson
Daniel B. Wesson	SMITH &amp; WESSON HOLDING CORP
Wesson	SMITH &amp; WESSON HOLDING CORP
Horace Smith	SMITH &amp; WESSON HOLDING CORP
Smith	SMITH &amp; WESSON HOLDING CORP
Daniel B. Wesson	LOST COAST VENTURES INC
Wesson	LOST COAST VENTURES INC
Horace Smith	LOST COAST VENTURES INC
Smith	LOST COAST VENTURES INC
Daniel B. Wesson	SAF T HAMMER CORP
Wesson	SAF T HAMMER CORP
Horace Smith	SAF T HAMMER CORP
Smith	SAF T HAMMER CORP
Charif Souki	Cheniere Energy, Inc.
Souki	Cheniere Energy, Inc.
Charif Souki	BEXY COMMUNICATIONS INC
Souki	BEXY COMMUNICATIONS INC
Leo S Ullman	Cedar Realty Trust
Ullman	Cedar Realty Trust
Leo S Ullman	Cedar Shopping Centers Inc
Ullman	Cedar Shopping Centers Inc
Leo S Ullman	CEDAR INCOME FUND LTD
Ullman	CEDAR INCOME FUND LTD
Leo S Ullman	UNI INVEST USA LTD
Ullman	UNI INVEST USA LTD
Leo S Ullman	Cedar Shopping Centers, Inc.
Ullman	Cedar Shopping Centers, Inc.
Roy Raymond	Victoria's Secret
Raymond	Victoria's Secret
Roy Raymond	Victoria’s Secret
Raymond	Victoria’s Secret
Willis J Johnson	Copart
Johnson	Copart
Bernard Goldstein	Isle of Capri Casinos
Goldstein	Isle of Capri Casinos
Bernard Goldstein	ISLE OF CAPRI CASINOS INC
Goldstein	ISLE OF CAPRI CASINOS INC
Bernard Goldstein	CASINO AMERICA INC
Goldstein	CASINO AMERICA INC
Glenford Myers	RadiSys
Myers	RadiSys
Jonas Salk	Orchestra Therapeutics, Inc.
Salk	Orchestra Therapeutics, Inc.
Jonas Salk	ORCHESTRA THERAPEUTICS INC
Salk	ORCHESTRA THERAPEUTICS INC
Jonas Salk	IMMUNE RESPONSE CORP
Salk	IMMUNE RESPONSE CORP
Jonas Salk	Immune Response Corporation
Salk	Immune Response Corporation
Jonas Salk	Immune Response
Salk	Immune Response
Craig Venter	Human Genome Sciences
Venter	Human Genome Sciences
Bert Coad	Delta Air Lines
Coad	Delta Air Lines
Collett E. Woolman	Delta Air Lines
Woolman	Delta Air Lines
Bert Coad	Delta airlines
Coad	Delta airlines
Collett E. Woolman	Delta airlines
Woolman	Delta airlines
Bert Coad	DELTA AIR LINES INC /DE/
Coad	DELTA AIR LINES INC /DE/
Collett E. Woolman	DELTA AIR LINES INC /DE/
Woolman	DELTA AIR LINES INC /DE/
Bert Coad	DELTA AIR LINES INC
Coad	DELTA AIR LINES INC
Collett E. Woolman	DELTA AIR LINES INC
Woolman	DELTA AIR LINES INC
Bert Coad	@delta
Coad	@delta
Collett E. Woolman	@delta
Woolman	@delta
W. Nicholas Howley	Transdigm Group Incorporated
Howley	Transdigm Group Incorporated
W. Nicholas Howley	TransDigm Group INC
Howley	TransDigm Group INC
W. Nicholas Howley	TD HOLDING CORP
Howley	TD HOLDING CORP
W. Nicholas Howley	TransDigm Group
Howley	TransDigm Group
Mary Ann Leeper	Female Health Company
Leeper	Female Health Company
Gareth Roberts	Denbury Resources, Inc. (Holding Company)
Roberts	Denbury Resources, Inc. (Holding Company)
Gareth Roberts	Denbury Resources
Roberts	Denbury Resources
Patricia Neal	Heartland Inc
Neal	Heartland Inc
Patricia Neal	HEARTLAND INC
Neal	HEARTLAND INC
Patricia Neal	INTERNATIONAL WIRELESS INC
Neal	INTERNATIONAL WIRELESS INC
Patricia Neal	HEARTLAND, INC.
Neal	HEARTLAND, INC.
Patricia Neal	ORIGIN INVESTMENT GROUP INC
Neal	ORIGIN INVESTMENT GROUP INC
Ray Dolby	Dolby Laboratories
Dolby	Dolby Laboratories
Ray Dolby	Dolby Laboratories, Inc
Dolby	Dolby Laboratories, Inc
Ray Dolby	Dolby Labs
Dolby	Dolby Labs
Ray Dolby	Dolby Laboratories
Dolby	Dolby Laboratories
Gary Winnick	Global Crossing
Winnick	Global Crossing
Marty E. Adams	Sky Financial Group
Adams	Sky Financial Group
Marty E. Adams	SKY FINANCIAL GROUP INC
Adams	SKY FINANCIAL GROUP INC
Marty E. Adams	CITIZENS BANCSHARES INC
Adams	CITIZENS BANCSHARES INC
Steve Madden	Steven Madden, Ltd.
Madden	Steven Madden, Ltd.
Steve Madden	STEVEN MADDEN LTD
Madden	STEVEN MADDEN LTD
Steve Madden	STEVEN MADDEN, LTD.
Madden	STEVEN MADDEN, LTD.
Steve Madden	MADDEN STEVEN LTD
Madden	MADDEN STEVEN LTD
William L Transier	Endeavor International Corporation
Transier	Endeavor International Corporation
William L Transier	CONTINENTIAL SOUTHERN RESOURCES INC
Transier	CONTINENTIAL SOUTHERN RESOURCES INC
William L Transier	CONTINENTAL SOUTHERN RESOURCES INC
Transier	CONTINENTAL SOUTHERN RESOURCES INC
William L Transier	ENDEAVOUR INTERNATIONAL CORP
Transier	ENDEAVOUR INTERNATIONAL CORP
William L Transier	EXPRESSIONS GRAPHICS INC
Transier	EXPRESSIONS GRAPHICS INC
Everette Lee DeGolyer	Core Laboratories N.V.
DeGolyer	Core Laboratories N.V.
Everette Lee DeGolyer	Core Laboratories
DeGolyer	Core Laboratories
Everette Lee DeGolyer	Core Laboratories, Inc.
DeGolyer	Core Laboratories, Inc.
Jean Madar	Inter Parfums, Inc.
Madar	Inter Parfums, Inc.
Jean Madar	INTER PARFUMS INC
Madar	INTER PARFUMS INC
Jean Madar	JEAN PHILIPPE FRAGRANCES INC
Madar	JEAN PHILIPPE FRAGRANCES INC
Robert J Ready	LSI Industries Inc.
Ready	LSI Industries Inc.
Ralph Ingersoll	21st Century Media
Ingersoll	21st Century Media
Ralph Ingersoll	Journal Register Company
Ingersoll	Journal Register Company
Daniel Glassman	Bradley Pharmaceuticals
Glassman	Bradley Pharmaceuticals
Joseph P Martori	ILX Resorts Incorporated
Martori	ILX Resorts Incorporated
Joseph P Martori	ILX INC
Martori	ILX INC
Joseph P Martori	ILX RESORTS INC
Martori	ILX RESORTS INC
Joseph P Martori	ILX Resorts, Inc.
Martori	ILX Resorts, Inc.
Laurence S Geller	Strategic Hotels &amp; Resorts Inc
Geller	Strategic Hotels &amp; Resorts Inc
Laurence S Geller	STRATEGIC HOTELS &amp; RESORTS INC
Geller	STRATEGIC HOTELS &amp; RESORTS INC
Laurence S Geller	STRATEGIC HOTEL CAPITAL INC
Geller	STRATEGIC HOTEL CAPITAL INC
Laurence S Geller	STRATEGIC HOTELS &amp; RESORTS, INC
Geller	STRATEGIC HOTELS &amp; RESORTS, INC
James Bowen Ramsay	Spectrum Brands
Ramsay	Spectrum Brands
James Bowen Ramsay	Spectrum Brands Inc
Ramsay	Spectrum Brands Inc
James Bowen Ramsay	RAYOVAC CORP
Ramsay	RAYOVAC CORP
James Bowen Ramsay	Spectrum Brands, Inc.
Ramsay	Spectrum Brands, Inc.
James Bowen Ramsay	The French Battery Co.
Ramsay	The French Battery Co.
Samuel Thomas Alexander	Alexander &amp; Baldwin
Alexander	Alexander &amp; Baldwin
Ted Arison	Carnival Cruise Lines
Arison	Carnival Cruise Lines
Ted Arison	CARNIVAL CRUISE LINES INC
Arison	CARNIVAL CRUISE LINES INC
Ted Arison	CARNIVAL CORP
Arison	CARNIVAL CORP
Bob Marbut	Hearst Television, Inc.
Marbut	Hearst Television, Inc.
Bob Marbut	Hearst-Argyle Television
Marbut	Hearst-Argyle Television
Bob Marbut	Hearst Broadcasting
Marbut	Hearst Broadcasting
Houston Harte	Harte Hanks
Harte	Harte Hanks
Houston Harte	HARTE HANKS INC
Harte	HARTE HANKS INC
Houston Harte	HARTE HANKS COMMUNICATIONS INC
Harte	HARTE HANKS COMMUNICATIONS INC
Norman H Asbjornson	AAON, Inc.
Asbjornson	AAON, Inc.
Norman H Asbjornson	AAON
Asbjornson	AAON
Vladimir Ostoich	ABAXIS, Inc.
Ostoich	ABAXIS, Inc.
Frank Kavanaugh	Force Protection Inc
Kavanaugh	Force Protection Inc
Frank Kavanaugh	SONIC JET PERFORMANCE
Kavanaugh	SONIC JET PERFORMANCE
Frank Kavanaugh	FORCE PROTECTION INC
Kavanaugh	FORCE PROTECTION INC
Frank Kavanaugh	SONIC JET PERFORMANCE INC
Kavanaugh	SONIC JET PERFORMANCE INC
Frank Kavanaugh	BOULDER CAPITAL OPPORTUNITIES III INC
Kavanaugh	BOULDER CAPITAL OPPORTUNITIES III INC
Michael J. Brown	Euronet Worldwide, Inc.
Brown	Euronet Worldwide, Inc.
Michael J. Brown	EURONET WORLDWIDE INC
Brown	EURONET WORLDWIDE INC
Michael J. Brown	EURONET SERVICES INC
Brown	EURONET SERVICES INC
Michael J. Brown	Euronet Worldwide
Brown	Euronet Worldwide
Arunas A Chesonis	PAETEC Holding Corp.
Chesonis	PAETEC Holding Corp.
Arunas A Chesonis	PAETEC Communications
Chesonis	PAETEC Communications
Arunas A Chesonis	WC Acquisition Holdings Corp
Chesonis	WC Acquisition Holdings Corp
Arunas A Chesonis	PAETEC Holding Corp
Chesonis	PAETEC Holding Corp
Joel A. Ronning	Digital River
Ronning	Digital River
Joel A. Ronning	DIGITAL RIVER INC /DE
Ronning	DIGITAL RIVER INC /DE
Joel A. Ronning	DIGITAL RIVER INC
Ronning	DIGITAL RIVER INC
Joel A. Ronning	Digital River, Inc.
Ronning	Digital River, Inc.
Murray J. Harpole	Pentair
Harpole	Pentair
Candace B. Kendle	Kendle
Kendle	Kendle
Malcom McLean	Trailer Bridge
McLean	Trailer Bridge
Malon Wilkus	American Capital
Wilkus	American Capital
Malon Wilkus	AMERICAN CAPITAL LTD
Wilkus	AMERICAN CAPITAL LTD
Malon Wilkus	AMERICAN CAPITAL, LTD
Wilkus	AMERICAN CAPITAL, LTD
Malon Wilkus	AMERICAN CAPITAL STRATEGIES LTD
Wilkus	AMERICAN CAPITAL STRATEGIES LTD
Phillip C Yeager	Hub Group, Inc.
Yeager	Hub Group, Inc.
Phillip C Yeager	Hub Group
Yeager	Hub Group
Donald H Hosmer	Royale Energy, Inc.
Hosmer	Royale Energy, Inc.
Joseph Shorin	Topps
Shorin	Topps
Abram Shorin	Topps
Shorin	Topps
Philip Shorin	Topps
Shorin	Topps
Ira Shorin	Topps
Shorin	Topps
Joseph Shorin	The Topps Company
Shorin	The Topps Company
Abram Shorin	The Topps Company
Shorin	The Topps Company
Philip Shorin	The Topps Company
Shorin	The Topps Company
Ira Shorin	The Topps Company
Shorin	The Topps Company
Joseph Shorin	Topps Chewing Gum
Shorin	Topps Chewing Gum
Abram Shorin	Topps Chewing Gum
Shorin	Topps Chewing Gum
Philip Shorin	Topps Chewing Gum
Shorin	Topps Chewing Gum
Ira Shorin	Topps Chewing Gum
Shorin	Topps Chewing Gum
Joseph Shorin	Topps Chewing Gum, Inc.
Shorin	Topps Chewing Gum, Inc.
Abram Shorin	Topps Chewing Gum, Inc.
Shorin	Topps Chewing Gum, Inc.
Philip Shorin	Topps Chewing Gum, Inc.
Shorin	Topps Chewing Gum, Inc.
Ira Shorin	Topps Chewing Gum, Inc.
Shorin	Topps Chewing Gum, Inc.
Joseph Shorin	Topps Co
Shorin	Topps Co
Abram Shorin	Topps Co
Shorin	Topps Co
Philip Shorin	Topps Co
Shorin	Topps Co
Ira Shorin	Topps Co
Shorin	Topps Co
Najeeb Ghauri	NetSol Technologies
Ghauri	NetSol Technologies
Najeeb Ghauri	NETSOL TECHNOLOGIES INC
Ghauri	NETSOL TECHNOLOGIES INC
Najeeb Ghauri	MIRAGE HOLDINGS INC
Ghauri	MIRAGE HOLDINGS INC
Najeeb Ghauri	NETSOL INTERNATIONAL INC
Ghauri	NETSOL INTERNATIONAL INC
Earl Isaac	FICO
Isaac	FICO
Bill Fair	FICO
Fair	FICO
Earl Isaac	FAIR ISAAC &amp; Co INC
Isaac	FAIR ISAAC &amp; Co INC
Bill Fair	FAIR ISAAC &amp; Co INC
Fair	FAIR ISAAC &amp; Co INC
Earl Isaac	FAIR ISAAC CORP
Isaac	FAIR ISAAC CORP
Bill Fair	FAIR ISAAC CORP
Fair	FAIR ISAAC CORP
Earl Isaac	Fair Isaac
Isaac	Fair Isaac
Bill Fair	Fair Isaac
Fair	Fair Isaac
Stephanie DiMarco	Advent Software
DiMarco	Advent Software
Stephanie DiMarco	ADVENT SOFTWARE INC
DiMarco	ADVENT SOFTWARE INC
Stephanie DiMarco	ADVENT SOFTWARE INC /DE/
DiMarco	ADVENT SOFTWARE INC /DE/
Maurice R. Robinson	Scholastic Corporation
Robinson	Scholastic Corporation
Maurice R. Robinson	Scholastic Inc
Robinson	Scholastic Inc
Maurice R. Robinson	Inc Staff Scholastic
Robinson	Inc Staff Scholastic
Maurice R. Robinson	Scholastic Inc.
Robinson	Scholastic Inc.
Maurice R. Robinson	Scholastic
Robinson	Scholastic
Maurice R. Robinson	Scholastic, Inc.
Robinson	Scholastic, Inc.
Maurice R. Robinson	Scholastic Corporation
Robinson	Scholastic Corporation
Maurice R. Robinson	Scholastic Press
Robinson	Scholastic Press
Hasu P Shah	Hersha Hospitality Trust
Shah	Hersha Hospitality Trust
Felix Theeuwes	Durect Corporation
Theeuwes	Durect Corporation
Mitchell Rales	Danaher Corporation
Rales	Danaher Corporation
Steven M. Rales	Danaher Corporation
Rales	Danaher Corporation
Mitchell Rales	DANAHER CORP
Rales	DANAHER CORP
Steven M. Rales	DANAHER CORP
Rales	DANAHER CORP
Mitchell Rales	DANAHER CORP /DE/
Rales	DANAHER CORP /DE/
Steven M. Rales	DANAHER CORP /DE/
Rales	DANAHER CORP /DE/
Isaac Herbert Kempner	Imperial Sugar
Kempner	Imperial Sugar
Isaac Herbert Kempner	IMPERIAL HOLLY CORP
Kempner	IMPERIAL HOLLY CORP
Isaac Herbert Kempner	IMPERIAL SUGAR CO
Kempner	IMPERIAL SUGAR CO
Isaac Herbert Kempner	IMPERIAL SUGAR CO /NEW/
Kempner	IMPERIAL SUGAR CO /NEW/
C. David Molina	MOLINA HEALTHCARE INC
Molina	MOLINA HEALTHCARE INC
C. David Molina	Molina Healthcare
Molina	Molina Healthcare
Cleyson L. Brown	Sprint Corporation
Brown	Sprint Corporation
Jacob Brown	Sprint Corporation
Brown	Sprint Corporation
Cleyson L. Brown	Sprint Nextel Corporation
Brown	Sprint Nextel Corporation
Jacob Brown	Sprint Nextel Corporation
Brown	Sprint Nextel Corporation
Cleyson L. Brown	Sprint
Brown	Sprint
Jacob Brown	Sprint
Brown	Sprint
Cleyson L. Brown	SPRINT NEXTEL CORP
Brown	SPRINT NEXTEL CORP
Jacob Brown	SPRINT NEXTEL CORP
Brown	SPRINT NEXTEL CORP
Cleyson L. Brown	SPRINT CORP
Brown	SPRINT CORP
Jacob Brown	SPRINT CORP
Brown	SPRINT CORP
Cleyson L. Brown	Sprint PCS
Brown	Sprint PCS
Jacob Brown	Sprint PCS
Brown	Sprint PCS
Alexander McCormick Sturm	Sturm, Ruger &amp; Co., Inc.
Sturm	Sturm, Ruger &amp; Co., Inc.
William B. Ruger	Sturm, Ruger &amp; Co., Inc.
Ruger	Sturm, Ruger &amp; Co., Inc.
Carl Kirkland	Kirkland's Home
Kirkland	Kirkland's Home
Carl Kirkland	Kirkland's
Kirkland	Kirkland's
Carl Kirkland	Kirkland's, Inc.
Kirkland	Kirkland's, Inc.
Carl Kirkland	KIRKLANDS INC
Kirkland	KIRKLANDS INC
Carl Kirkland	KIRKLAND'S, INC
Kirkland	KIRKLAND'S, INC
Carl Kirkland	KIRKLAND'S INC
Kirkland	KIRKLAND'S INC
Fredric N Eshelman	Pharmaceutical Product Development
Eshelman	Pharmaceutical Product Development
Fredric N Eshelman	PPD, Inc.
Eshelman	PPD, Inc.
Fredric N Eshelman	PPD
Eshelman	PPD
Woody Norris	LRAD Corporation
Norris	LRAD Corporation
Woody Norris	AMERICAN TECHNOLOGY CORP /DE/
Norris	AMERICAN TECHNOLOGY CORP /DE/
Woody Norris	AMERICAN TECHNOLOGY CORP
Norris	AMERICAN TECHNOLOGY CORP
Woody Norris	American Technology Corporation
Norris	American Technology Corporation
Kenneth M. Woolley	Extra Space Storage
Woolley	Extra Space Storage
Kenneth M. Woolley	Extra Space Storage Inc
Woolley	Extra Space Storage Inc
Kenneth M. Woolley	Extra Space Storage Inc.
Woolley	Extra Space Storage Inc.
Kenneth R Whiting	Whiting Petroleum Corporation
Whiting	Whiting Petroleum Corporation
Kenneth R Whiting	WHITING PETROLEUM HOLDINGS INC
Whiting	WHITING PETROLEUM HOLDINGS INC
Kenneth R Whiting	WHITING PETROLEUM CORP
Whiting	WHITING PETROLEUM CORP
Henry E Blair	Dyax Corp.
Blair	Dyax Corp.
Gian Fulgoni	comScore
Fulgoni	comScore
Magid Abraham	comScore
Abraham	comScore
Gian Fulgoni	COMSCORE NETWORKS INC
Fulgoni	COMSCORE NETWORKS INC
Magid Abraham	COMSCORE NETWORKS INC
Abraham	COMSCORE NETWORKS INC
Gian Fulgoni	COMSCORE INC
Fulgoni	COMSCORE INC
Magid Abraham	COMSCORE INC
Abraham	COMSCORE INC
Gian Fulgoni	COMSCORE, INC.
Fulgoni	COMSCORE, INC.
Magid Abraham	COMSCORE, INC.
Abraham	COMSCORE, INC.
Gian Fulgoni	ComScore
Fulgoni	ComScore
Magid Abraham	ComScore
Abraham	ComScore
Willard Rouse	Liberty Property Trust
Rouse	Liberty Property Trust
